county,office,district,party,candidate,votes
HOUGHTON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,6656
HOUGHTON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,7376
HURON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,7056
HURON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,6568
HURON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,6543
HURON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,6997
INGHAM,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,84361
INGHAM,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,32940
INGHAM,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,34801
INGHAM,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,81389
IONIA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,12589
IONIA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,12779
IONIA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,12452
IONIA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,13090
IOSCO,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,6094
IOSCO,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,5153
IOSCO,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,4859
IOSCO,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,6179
IRON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,2588
IRON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,2391
IRON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,2321
IRON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,2615
ISABELLA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,13661
ISABELLA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,8870
ISABELLA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,8956
ISABELLA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,13642
JACKSON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,33120
JACKSON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,25963
JACKSON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,27369
JACKSON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,31794
KALAMAZOO,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,76455
KALAMAZOO,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,35609
KALAMAZOO,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,37680
KALAMAZOO,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,74372
KALKASKA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,3825
KALKASKA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,4069
KALKASKA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,3844
KALKASKA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,3755
KENT,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,179854
KENT,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,112289
KENT,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,116051
KENT,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,174054
KEWEENAW,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,689
KEWEENAW,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,487
KEWEENAW,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,515
KEWEENAW,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,600
LAKE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,2597
LAKE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,2432
LAKE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,2355
LAKE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,2640
LAPEER,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,19460
LAPEER,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,20558
LAPEER,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,20856
LAPEER,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,19498
LEELANAU,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,8481
LEELANAU,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,5233
LEELANAU,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,5088
LEELANAU,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,8580
LENAWEE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,22124
LENAWEE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,17165
LENAWEE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,18476
LENAWEE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,21221
LIVINGSTON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,49524
LIVINGSTON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,47282
LIVINGSTON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,46916
LIVINGSTON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,50513
LUCE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,1076
LUCE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,1079
LUCE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,1066
LUCE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,1106
MACKINAC,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,2780
MACKINAC,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,2561
MACKINAC,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,2580
MACKINAC,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,2750
MACOMB,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,219247
MACOMB,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,154187
MACOMB,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,150944
MACOMB,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,221582
MANISTEE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,6172
MANISTEE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,5235
MANISTEE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,5265
MANISTEE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,6280
MARQUETTE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,19440
MARQUETTE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,9191
MARQUETTE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,10123
MARQUETTE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,18646
MASON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,7263
MASON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,6564
MASON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,6631
MASON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,7347
MECOSTA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,8718
MECOSTA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,7985
MECOSTA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,7962
MECOSTA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,8541
MENOMINEE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,4774
MENOMINEE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,4265
MENOMINEE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,4287
MENOMINEE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,4636
MIDLAND,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,21127
MIDLAND,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,16260
MIDLAND,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,16216
MIDLAND,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,20747
MISSAUKEE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,3019
MISSAUKEE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,3737
MISSAUKEE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,3974
MISSAUKEE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,2808
MONROE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,33194
MONROE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,28461
MONROE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,29318
MONROE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,32564
MONTCALM,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,12136
MONTCALM,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,13530
MONTCALM,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,13044
MONTCALM,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,12786
MONTMORENCY,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,2181
MONTMORENCY,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,2277
MONTMORENCY,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,2317
MONTMORENCY,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,2055
MUSKEGON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,42077
MUSKEGON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,27283
MUSKEGON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,26926
MUSKEGON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,42202
NEWAYGO,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,9646
NEWAYGO,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,12528
NEWAYGO,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,12959
NEWAYGO,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,9442
OAKLAND,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,370011
OAKLAND,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,212616
OAKLAND,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,207913
OAKLAND,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,369409
OCEANA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,5804
OCEANA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,5512
OCEANA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,5631
OCEANA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,5787
OGEMAW,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,3985
OGEMAW,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,4350
OGEMAW,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,3991
OGEMAW,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,4320
ONTONAGON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,1425
ONTONAGON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,1163
ONTONAGON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,1288
ONTONAGON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,1339
OSCEOLA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,4707
OSCEOLA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,5183
OSCEOLA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,5301
OSCEOLA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,4641
OSCODA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,1652
OSCODA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,1908
OSCODA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,1787
OSCODA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,1802
OTSEGO,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,5984
OTSEGO,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,5696
OTSEGO,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,6080
OTSEGO,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,5650
OTTAWA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,70467
OTTAWA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,66211
OTTAWA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,71398
OTTAWA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,66108
PRESQUE ISLE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,3421
PRESQUE ISLE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,3098
PRESQUE ISLE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,2967
PRESQUE ISLE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,3647
ROSCOMMON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,6044
ROSCOMMON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,5487
ROSCOMMON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,5250
ROSCOMMON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,6308
SAGINAW,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,44724
SAGINAW,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,30266
SAGINAW,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,27478
SAGINAW,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,46649
ST CLAIR,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,35733
ST CLAIR,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,32162
ST CLAIR,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,30481
ST CLAIR,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,36698
ST JOSEPH,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,11274
ST JOSEPH,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,10395
ST JOSEPH,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,10461
ST JOSEPH,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,11254
